State Code,County Code,Crop Code,State,County,State County Code,Crop,Crop Type,Intended Use,Irrigation Practice,Planted Acres,Volunteer Acres,Failed Acres,Prevented Acres,Not Planted Acres,Planted and Failed Acres
01,001,0102,Alabama,Autauga,01001,GRASS,ANNUAL RYEGRASS,Grazing,N,8.68,0,0,0,0,8.68
01,001,0102,Alabama,Autauga,01001,GRASS,BAHIA,Forage,N,2252.64,0,0,0,0,2252.64
01,001,0102,Alabama,Autauga,01001,GRASS,BAHIA,Grazing,N,10311.57,47.28,0,0,0,10311.57
01,001,0102,Alabama,Autauga,01001,GRASS,BAHIA,Left Standing,N,14.12,0,0,0,0,14.12
01,001,0102,Alabama,Autauga,01001,GRASS,COASTAL BERMUDA,Forage,N,3357.36,11.43,0,0,0,3357.36
01,001,0102,Alabama,Autauga,01001,GRASS,COASTAL BERMUDA,Grazing,N,3629.62,191.47,0,0,0,3629.62
01,001,0102,Alabama,Autauga,01001,GRASS,COMMON BERMUDA,Forage,N,389.67,0,0,0,0,389.67
01,001,0102,Alabama,Autauga,01001,GRASS,COMMON BERMUDA,Grazing,N,469.11,0,0,0,0,469.11
01,001,0102,Alabama,Autauga,01001,GRASS,COMMON BERMUDA,Left Standing,N,63.18,0,0,0,0,63.18
01,001,0102,Alabama,Autauga,01001,GRASS,FESCUE  TALL,Forage,N,31.31,0,0,0,0,31.31
01,001,0102,Alabama,Autauga,01001,GRASS,FESCUE  TALL,Grazing,N,262.34,0,0,0,0,262.34
01,001,0102,Alabama,Autauga,01001,GRASS,MISCANTHUS,Forage,N,4.01,0,0,0,0,4.01
01,001,0102,Alabama,Autauga,01001,GRASS,NATIVE,Forage,N,604.1,769.36,0,0,0,604.1
01,001,0102,Alabama,Autauga,01001,GRASS,NATIVE,Grazing,N,722.96,551.2,0,0,0,722.96
01,001,0102,Alabama,Autauga,01001,GRASS,NATIVE,Left Standing,N,171.7,688.17,0,0,0,171.7
01,001,0102,Alabama,Autauga,01001,GRASS,PERENNIAL RYEGRASS,Forage,N,23.35,0,0,0,0,23.35
01,001,0102,Alabama,Autauga,01001,GRASS,PERENNIAL RYEGRASS,Grazing,N,102.32,0,0,0,0,102.32
01,001,0105,Alabama,Autauga,01001,IDLE,,,N,0,600.46,0,0,2.33,0
01,001,0132,Alabama,Autauga,01001,CUCUMBERS,COMMON,Fresh,N,1.2,0,0,0,0,1.2
01,001,0142,Alabama,Autauga,01001,ONIONS,SWEET  EARLY,Fresh,N,1,0,0,0,0,1
01,001,0146,Alabama,Autauga,01001,PECANS,IMPROVED PECANS,,N,145.75,0,0,0,0,145.75
01,001,0147,Alabama,Autauga,01001,PUMPKINS,HOWDEN PUMPKINS,Fresh,N,27.81,0,0,0,0,27.81
01,001,0147,Alabama,Autauga,01001,PUMPKINS,JACK-O-LANTERN,Fresh,N,26.25,0,0,0,0,26.25
01,001,0155,Alabama,Autauga,01001,SQUASH,CROOKNECK,Fresh,I,1,0,0,0,0,1
01,001,0155,Alabama,Autauga,01001,SQUASH,SUMMER SQUASH,Fresh,I,1,0,0,0,0,1
01,001,0155,Alabama,Autauga,01001,SQUASH,SUMMER SQUASH,Fresh,N,41.96,0,0,0,0,41.96
01,001,0158,Alabama,Autauga,01001,TRITICALE,,Grain,N,52.93,0,0,0,0,52.93
01,001,0265,Alabama,Autauga,01001,CLOVER,CRIMSON CLOVER,Seed,N,15.52,0,0,0,0,15.52
01,001,0273,Alabama,Autauga,01001,LESPEDEZA,,Forage,N,109.6,0,0,0,0,109.6
01,001,0273,Alabama,Autauga,01001,LESPEDEZA,,Grazing,N,226.32,0,0,0,0,226.32
01,001,0273,Alabama,Autauga,01001,LESPEDEZA,,Seed,N,117.36,0,0,0,0,117.36
01,001,0286,Alabama,Autauga,01001,OKRA,,Fresh,N,3.7,0,0,0,0,3.7
01,001,0296,Alabama,Autauga,01001,MIXED FORAGE,2+ INTERSEEDED GRASS MIX,Forage,N,127.58,0,0,0,0,127.58
01,001,0339,Alabama,Autauga,01001,RUTABAGA,,Fresh,I,3,0,0,0,0,3
01,001,0396,Alabama,Autauga,01001,SESAME,,Seed,N,395,0,0,0,0,395
01,001,0711,Alabama,Autauga,01001,CANOLA,FALL SEEDED,Processed,N,227,0,0,0,0,227
01,001,0757,Alabama,Autauga,01001,WATERMELON,COMMON,Fresh,N,13.32,0,0,0,0,13.32
01,001,0757,Alabama,Autauga,01001,WATERMELON,CRIMSON SWEET,Fresh,N,6.5,0,0,0,0,6.5
01,001,0757,Alabama,Autauga,01001,WATERMELON,ICE BOX/SUGAR BABIES,Fresh,N,4.78,0,0,0,0,4.78
01,001,0757,Alabama,Autauga,01001,WATERMELON,JUBILEE,Fresh,N,63.18,0,0,0,0,63.18
01,001,0757,Alabama,Autauga,01001,WATERMELON,STRIPED,Fresh,I,26.72,0,0,0,0,26.72
01,001,0757,Alabama,Autauga,01001,WATERMELON,STRIPED,Fresh,N,195.46,0,0,0,0,195.46
01,001,0759,Alabama,Autauga,01001,CANTALOUPES,,Fresh,N,57.7,0,0,0,0,57.7
01,001,0777,Alabama,Autauga,01001,WILDLIFE FOOD PLOT,,,N,2493.19,0,0,0,0,2493.19
01,001,0790,Alabama,Autauga,01001,SKIP ROWS,,,N,13.36,0,0,0,0,13.36
01,001,1010,Alabama,Autauga,01001,NURSERY,FIELD,,N,127.77,0,0,0,0,127.77
01,001,4000,Alabama,Autauga,01001,GREENS,COLLARDS,Fresh,I,14.03,0,0,0,0,14.03
01,001,4000,Alabama,Autauga,01001,GREENS,HYBRID MUSTARD,Fresh,I,5.7,0,0,0,0,5.7
01,001,4000,Alabama,Autauga,01001,GREENS,TURNIP,Fresh,I,61.5,0,0,0,0,61.5
01,001,4000,Alabama,Autauga,01001,GREENS,TURNIP,Fresh,N,3,0,0,0,0,3
01,001,7506,Alabama,Autauga,01001,TREES  TIMBER,,,N,6124.13,171.64,0,0,0,6124.13
01,003,0011,Alabama,Baldwin,01003,WHEAT,SOFT RED WINTER,Grain,N,1726.35,0,0,93.02,0,1726.35
01,003,0016,Alabama,Baldwin,01003,OATS,WINTER,Grain,I,45,0,0,0,0,45
01,003,0016,Alabama,Baldwin,01003,OATS,WINTER,Grain,N,895.67,0,0,0,0,895.67
01,003,0016,Alabama,Baldwin,01003,OATS,WINTER,Grazing,N,888.1,0,0,0,0,888.1
01,003,0021,Alabama,Baldwin,01003,COTTON  UPLAND,,,I,504.72,0,0,0,0,504.72
01,003,0021,Alabama,Baldwin,01003,COTTON  UPLAND,,,N,12949.02,0,30.59,1814.59,0,12979.61
01,003,0023,Alabama,Baldwin,01003,ORANGES,MANDARINS,Fresh,I,5.1,0,0,0,0,5.1
01,003,0041,Alabama,Baldwin,01003,CORN,SWEET  YELLOW/GOLDEN EARLY,Fresh,I,520.97,0,0,0,0,520.97
01,003,0041,Alabama,Baldwin,01003,CORN,TROPICAL,Grain,N,20,0,0,0,0,20
01,003,0041,Alabama,Baldwin,01003,CORN,YELLOW,Grain,I,238.66,0,0,0,0,238.66
01,003,0041,Alabama,Baldwin,01003,CORN,YELLOW,Grain,N,5093.87,0,0,0,0,5093.87
01,003,0047,Alabama,Baldwin,01003,BEANS,BUTTER,Fresh,N,0.76,0,0,0,0,0.76
01,003,0051,Alabama,Baldwin,01003,SORGHUM,GRAIN,Grain,N,386.76,0,0,0,0,386.76
01,003,0051,Alabama,Baldwin,01003,SORGHUM,GRAIN,Silage,N,39.16,0,0,0,0,39.16
01,003,0067,Alabama,Baldwin,01003,PEAS,PINK EYED,Fresh,N,0.77,0,0,0,0,0.77
01,003,0067,Alabama,Baldwin,01003,PEAS,PURPLE HULL,Fresh,N,0.3,0,0,0,0,0.3
01,003,0075,Alabama,Baldwin,01003,PEANUTS,RUNNER PEANUTS,Nut Peanuts,I,1824.84,0,0,122.59,0,1824.84
01,003,0075,Alabama,Baldwin,01003,PEANUTS,RUNNER PEANUTS,Nut Peanuts,N,27140.95,0,49.6,909.56,0,27190.55
01,003,0075,Alabama,Baldwin,01003,PEANUTS,VIRGINIA PEANUTS,Green Peanuts,N,89.43,0,0,0,0,89.43
01,003,0080,Alabama,Baldwin,01003,MILLET,COMMON,Forage,N,27.05,0,0,0,0,27.05
01,003,0080,Alabama,Baldwin,01003,MILLET,COMMON,Grain,N,716.26,0,0,0,0,716.26
01,003,0080,Alabama,Baldwin,01003,MILLET,COMMON,Grazing,N,89.12,0,0,0,0,89.12
01,003,0080,Alabama,Baldwin,01003,MILLET,COMMON,Seed,N,127.61,0,0,0,0,127.61
01,003,0081,Alabama,Baldwin,01003,SOYBEANS,COMMON,Grain,I,91.29,0,0,0,0,91.29
01,003,0081,Alabama,Baldwin,01003,SOYBEANS,COMMON,Grain,N,7465.58,0,0,1598.57,0,7465.58
01,003,0083,Alabama,Baldwin,01003,PEPPERS,GREEN BELL,Fresh,N,0.001,0,0,0,0,0.001
01,003,0084,Alabama,Baldwin,01003,POTATOES,REDS,Fresh,I,225.52,0,0,0,0,225.52
01,003,0084,Alabama,Baldwin,01003,POTATOES,REDS,Fresh,N,4,0,0,0,0,4
01,003,0084,Alabama,Baldwin,01003,POTATOES,WHITES,Fresh,I,8,0,0,0,0,8
01,003,0087,Alabama,Baldwin,01003,TOMATOES,HYBRID,Fresh,N,0.01,0,0,0,0,0.01
01,003,0099,Alabama,Baldwin,01003,CRP,,,I,10.1,0,0,0,0,10.1
01,003,0099,Alabama,Baldwin,01003,CRP,,,N,2848.15,0,0,0,0,2848.15
01,003,0099,Alabama,Baldwin,01003,CRP,CP35A EFCRP LONGLEAF PINE NEW,,N,22.7,0,0,0,0,22.7
01,003,0099,Alabama,Baldwin,01003,CRP,CP35E EFCRP SOFTWOOD NEW,,N,302.6,0,0,0,0,302.6
01,003,0099,Alabama,Baldwin,01003,CRP,CP35F EFCRP SOFTWOOD EXIST,,N,175.7,0,0,0,0,175.7
01,003,0099,Alabama,Baldwin,01003,CRP,CP3A HARDWOOD TREE PLANTING,,N,573.14,0,0,0,0,573.14
01,003,0101,Alabama,Baldwin,01003,FALLOW,,,N,0,179.93,0,0,8.98,0
01,003,0102,Alabama,Baldwin,01003,GRASS,ANNUAL RYEGRASS,Forage,N,68.55,0,0,0,0,68.55
01,003,0102,Alabama,Baldwin,01003,GRASS,ANNUAL RYEGRASS,Grazing,N,7106.79,0,0,0,0,7106.79
01,003,0102,Alabama,Baldwin,01003,GRASS,ARGENTINE BAHIA,Forage,N,21.98,0,0,0,0,21.98
01,003,0102,Alabama,Baldwin,01003,GRASS,ARGENTINE BAHIA,Grazing,N,24.64,0,0,0,0,24.64
01,003,0102,Alabama,Baldwin,01003,GRASS,BAHIA,Forage,N,987.5,0,0,0,0,987.5
01,003,0102,Alabama,Baldwin,01003,GRASS,BAHIA,Grazing,N,7630.07,0,0,0,0,7630.07
01,003,0102,Alabama,Baldwin,01003,GRASS,BAHIA,Left Standing,N,1421.83,0,0,0,0,1421.83
01,003,0102,Alabama,Baldwin,01003,GRASS,BAHIA,Seed,N,22,0,0,0,0,22
01,003,0102,Alabama,Baldwin,01003,GRASS,BAHIA,Sod,I,4,0,0,0,0,4
01,003,0102,Alabama,Baldwin,01003,GRASS,CENTIPEDE,Seed,I,39.5,0,0,0,0,39.5
01,003,0102,Alabama,Baldwin,01003,GRASS,CENTIPEDE,Seed,N,44.63,0,0,0,0,44.63
01,003,0102,Alabama,Baldwin,01003,GRASS,CENTIPEDE,Sod,I,4106.73,0,0,0,0,4106.73
01,003,0102,Alabama,Baldwin,01003,GRASS,CENTIPEDE,Sod,N,534.63,0,0,0,0,534.63
01,003,0102,Alabama,Baldwin,01003,GRASS,COASTAL BERMUDA,Forage,N,375.95,0,0,0,0,375.95
01,003,0102,Alabama,Baldwin,01003,GRASS,COMMON BERMUDA,Forage,N,103.65,0,0,0,0,103.65
01,003,0102,Alabama,Baldwin,01003,GRASS,COMMON BERMUDA,Grazing,N,198.1,0,0,0,0,198.1
01,003,0102,Alabama,Baldwin,01003,GRASS,COMMON BERMUDA,Left Standing,N,17.52,0,0,0,0,17.52
01,003,0102,Alabama,Baldwin,01003,GRASS,COMMON BERMUDA,Sod,I,1105.75,0,0,0,0,1105.75
01,003,0102,Alabama,Baldwin,01003,GRASS,CRABGRASS,Forage,N,37,0,0,0,0,37
01,003,0102,Alabama,Baldwin,01003,GRASS,CRABGRASS,Grazing,N,265.54,0,0,0,0,265.54
01,003,0102,Alabama,Baldwin,01003,GRASS,HYBRID BERMUDA,Forage,N,147.43,0,0,0,0,147.43
01,003,0102,Alabama,Baldwin,01003,GRASS,HYBRID BERMUDA,Sod,I,36.94,0,0,0,0,36.94
01,003,0102,Alabama,Baldwin,01003,GRASS,NATIVE,Forage,N,80.23,0,0,0,0,80.23
01,003,0102,Alabama,Baldwin,01003,GRASS,NATIVE,Grazing,N,50,0,0,0,0,50
01,003,0102,Alabama,Baldwin,01003,GRASS,NATIVE,Left Standing,N,29.11,0,0,0,0,29.11
01,003,0102,Alabama,Baldwin,01003,GRASS,SAINT AUGUSTINE,Sod,I,998.34,0,0,0,0,998.34
01,003,0102,Alabama,Baldwin,01003,GRASS,ZOYSIA,Sod,I,572.27,0,0,0,0,572.27
01,003,0105,Alabama,Baldwin,01003,IDLE,,,I,0,0,0,0,58.53,0
01,003,0105,Alabama,Baldwin,01003,IDLE,,,N,0,0,0,0,11032.69,0
01,003,0108,Alabama,Baldwin,01003,BLUEBERRIES,HIGHBUSH,Fresh,I,2.46,0,0,0,0,2.46
01,003,0108,Alabama,Baldwin,01003,BLUEBERRIES,HIGHBUSH,Fresh,N,5,0,0,0,0,5
01,003,0108,Alabama,Baldwin,01003,BLUEBERRIES,RABBITEYE BLUEBERRIES,Fresh,I,13.11,0,0,0,0,13.11
01,003,0108,Alabama,Baldwin,01003,BLUEBERRIES,RABBITEYE BLUEBERRIES,Fresh,N,12.32,0,0,0,0,12.32
01,003,0146,Alabama,Baldwin,01003,PECANS,IMPROVED PECANS,,I,56.79,0,0,0,0,56.79
01,003,0146,Alabama,Baldwin,01003,PECANS,IMPROVED PECANS,,N,1540.13,0,0,0,0,1540.13
01,003,0146,Alabama,Baldwin,01003,PECANS,NATIVE PECANS,,N,9.7,0,0,0,0,9.7
01,003,0147,Alabama,Baldwin,01003,PUMPKINS,JACK-O-LANTERN,Fresh,N,3,0,0,0,0,3
01,003,0156,Alabama,Baldwin,01003,POTATOES SWEET,BEAUREGARD,Fresh,N,223,0,0,0,0,223
01,003,0156,Alabama,Baldwin,01003,POTATOES SWEET,BELLEVUE,Fresh,N,22.98,0,0,0,0,22.98
01,003,0156,Alabama,Baldwin,01003,POTATOES SWEET,COVINGTON,Fresh,I,20,0,0,0,0,20
01,003,0156,Alabama,Baldwin,01003,POTATOES SWEET,COVINGTON,Fresh,N,764.46,0,0,0,0,764.46
01,003,0156,Alabama,Baldwin,01003,POTATOES SWEET,ORLEANS,Fresh,N,131.1,0,0,0,0,131.1
01,003,0296,Alabama,Baldwin,01003,MIXED FORAGE,2+ INTERSEEDED GRASS MIX,Grazing,N,2811.71,0,0,0,0,2811.71
01,003,0319,Alabama,Baldwin,01003,COVER CROP,CEREALS AND OTHER GRASSES,Cover Only,N,79.03,0,0,0,0,79.03
01,003,0757,Alabama,Baldwin,01003,WATERMELON,COMMON,Fresh,I,2,0,0,0,0,2
01,003,0757,Alabama,Baldwin,01003,WATERMELON,ICE BOX/SUGAR BABIES,Fresh,I,2,0,0,0,0,2
01,003,0757,Alabama,Baldwin,01003,WATERMELON,JUBILEE,Fresh,I,4,0,0,0,0,4
01,003,0757,Alabama,Baldwin,01003,WATERMELON,JUBILEE,Fresh,N,12.6,0,0,0,0,12.6
01,003,0757,Alabama,Baldwin,01003,WATERMELON,STRIPED,Fresh,I,4,0,0,0,0,4
01,003,0772,Alabama,Baldwin,01003,GARDEN  HOME,,,I,5.41,0,0,0,0,5.41
01,003,0772,Alabama,Baldwin,01003,GARDEN  HOME,,,N,59.48,0,0,0,0,59.48
01,003,0777,Alabama,Baldwin,01003,WILDLIFE FOOD PLOT,,,N,165.43,0,0,0,0,165.43
01,003,1010,Alabama,Baldwin,01003,NURSERY,CONTAINER,,I,572.88,0,0,0,0,572.88
01,003,1010,Alabama,Baldwin,01003,NURSERY,FIELD,,I,64.41,0,0,0,0,64.41
01,003,2006,Alabama,Baldwin,01003,WETLAND RESERVE PROGRAM,,,N,68.4,0,0,0,0,68.4
01,003,7321,Alabama,Baldwin,01003,CHRISTMAS TREES,ARIZONA CYPRESS,Fresh,I,0.85,0,0,0,0,0.85
01,003,7321,Alabama,Baldwin,01003,CHRISTMAS TREES,ARIZONA CYPRESS,Fresh,N,1.4,0,0,0,0,1.4
01,003,7321,Alabama,Baldwin,01003,CHRISTMAS TREES,LEYLAND,Fresh,I,5.86,0,0,0,0,5.86
01,003,7321,Alabama,Baldwin,01003,CHRISTMAS TREES,LEYLAND,Fresh,N,5.58,0,0,0,0,5.58
01,003,7321,Alabama,Baldwin,01003,CHRISTMAS TREES,VA PINE,Fresh,I,5.18,0,0,0,0,5.18
01,003,7321,Alabama,Baldwin,01003,CHRISTMAS TREES,VA PINE,Fresh,N,5.7,0,0,0,0,5.7
01,003,7506,Alabama,Baldwin,01003,TREES  TIMBER,,,N,1438.44,0,0,0,0,1438.44
01,003,9033,Alabama,Baldwin,01003,PERENNIAL PEANUTS,,Forage,N,161.95,0,0,0,0,161.95
01,005,0011,Alabama,Barbour,01005,WHEAT,SOFT RED WINTER,Grain,N,18,0,0,382.29,0,18
01,005,0011,Alabama,Barbour,01005,WHEAT,SOFT RED WINTER,Grazing,I,110,0,0,0,0,110
01,005,0011,Alabama,Barbour,01005,WHEAT,SOFT RED WINTER,Grazing,N,1206.84,0,0,0,0,1206.84
01,005,0011,Alabama,Barbour,01005,WHEAT,SOFT RED WINTER,Seed,N,21,0,0,0,0,21
01,005,0016,Alabama,Barbour,01005,OATS,WINTER,Grain,N,141.71,0,0,0,0,141.71
01,005,0016,Alabama,Barbour,01005,OATS,WINTER,Grazing,I,296.3,0,0,0,0,296.3
01,005,0016,Alabama,Barbour,01005,OATS,WINTER,Grazing,N,1942.49,0,0,0,0,1942.49
01,005,0016,Alabama,Barbour,01005,OATS,WINTER,Seed,N,29.45,0,0,0,0,29.45
01,005,0021,Alabama,Barbour,01005,COTTON  UPLAND,,,I,2446.4,0,0,0,0,2446.4
01,005,0021,Alabama,Barbour,01005,COTTON  UPLAND,,,N,4898.69,0,0,0,0,4898.69
01,005,0027,Alabama,Barbour,01005,ALFALFA,,Left Standing,N,91.8,0,0,0,0,91.8
01,005,0041,Alabama,Barbour,01005,CORN,SWEET  YELLOW/GOLDEN EARLY,Fresh,N,0.02,0,0,0,0,0.02
01,005,0041,Alabama,Barbour,01005,CORN,YELLOW,Forage,I,110,0,0,0,0,110
01,005,0041,Alabama,Barbour,01005,CORN,YELLOW,Grain,I,633.22,0,0,0,0,633.22
01,005,0041,Alabama,Barbour,01005,CORN,YELLOW,Grain,N,840.78,0,0,0,0,840.78
01,005,0047,Alabama,Barbour,01005,BEANS,GREEN,Forage,N,0.03,0,0,0,0,0.03
01,005,0051,Alabama,Barbour,01005,SORGHUM,GRAIN,Grain,N,149.7,0,0,0,0,149.7
01,005,0051,Alabama,Barbour,01005,SORGHUM,HYBRID STANDARDPLANT FG,Grazing,N,52.5,0,0,0,0,52.5
01,005,0067,Alabama,Barbour,01005,PEAS,PURPLE HULL,Fresh,N,0.01,0,0,0,0,0.01
01,005,0075,Alabama,Barbour,01005,PEANUTS,RUNNER PEANUTS,Nut Peanuts,I,1399.9,0,0,0,0,1399.9
01,005,0075,Alabama,Barbour,01005,PEANUTS,RUNNER PEANUTS,Nut Peanuts,N,2231.26,0,0,0,0,2231.26
01,005,0080,Alabama,Barbour,01005,MILLET,COMMON,Grazing,N,38.32,0,0,0,0,38.32
01,005,0081,Alabama,Barbour,01005,SOYBEANS,COMMON,Grain,I,44.3,0,0,0,0,44.3
01,005,0081,Alabama,Barbour,01005,SOYBEANS,COMMON,Grain,N,495.6,0,0,0,0,495.6
01,005,0083,Alabama,Barbour,01005,PEPPERS,GREEN BELL,Fresh,N,158.01,0,0,0,0,158.01
01,005,0083,Alabama,Barbour,01005,PEPPERS,JALAPENO,Fresh,N,0.01,0,0,0,0,0.01
01,005,0087,Alabama,Barbour,01005,TOMATOES,HYBRID,Fresh,I,0.1,0,0,0,0,0.1
01,005,0087,Alabama,Barbour,01005,TOMATOES,HYBRID,Fresh,N,0.01,0,0,0,0,0.01
01,005,0094,Alabama,Barbour,01005,RYE,,Grazing,I,1076,0,0,0,0,1076
01,005,0094,Alabama,Barbour,01005,RYE,,Grazing,N,4059.22,0,0,0,0,4059.22
01,005,0099,Alabama,Barbour,01005,CRP,,,N,12295.6,0,0,0,0,12295.6
01,005,0099,Alabama,Barbour,01005,CRP,CP3A HARDWOOD TREE PLANTING,,N,119.2,0,0,0,0,119.2
01,005,0101,Alabama,Barbour,01005,FALLOW,,,N,5400.7,0,0,0,54.46,5400.7
01,005,0102,Alabama,Barbour,01005,GRASS,ANNUAL RYEGRASS,Forage,N,12.3,0,0,0,0,12.3
01,005,0102,Alabama,Barbour,01005,GRASS,ANNUAL RYEGRASS,Grazing,N,2971.7,0,0,0,0,2971.7
01,005,0102,Alabama,Barbour,01005,GRASS,BAHIA,Forage,I,50,0,0,0,0,50
01,005,0102,Alabama,Barbour,01005,GRASS,BAHIA,Forage,N,4254.81,0,0,0,0,4254.81
01,005,0102,Alabama,Barbour,01005,GRASS,BAHIA,Grazing,I,74.75,0,0,0,0,74.75
01,005,0102,Alabama,Barbour,01005,GRASS,BAHIA,Grazing,N,24936.25,0,0,0,0,24936.25
01,005,0102,Alabama,Barbour,01005,GRASS,BAHIA,Left Standing,N,960.08,0,0,0,0,960.08
01,005,0102,Alabama,Barbour,01005,GRASS,BAHIA,Seed,N,167.09,0,0,0,0,167.09
01,005,0102,Alabama,Barbour,01005,GRASS,COASTAL BERMUDA,Forage,I,57.57,0,0,0,0,57.57
01,005,0102,Alabama,Barbour,01005,GRASS,COASTAL BERMUDA,Forage,N,4455.47,0,0,0,0,4455.47
01,005,0102,Alabama,Barbour,01005,GRASS,COASTAL BERMUDA,Grazing,N,668.78,0,0,0,0,668.78
01,005,0102,Alabama,Barbour,01005,GRASS,COASTAL BERMUDA,Left Standing,N,30.66,0,0,0,0,30.66
01,005,0102,Alabama,Barbour,01005,GRASS,NATIVE,Grazing,N,82.36,0,0,0,0,82.36
01,005,0102,Alabama,Barbour,01005,GRASS,NATIVE,Left Standing,N,12.74,0,0,0,0,12.74
01,005,0105,Alabama,Barbour,01005,IDLE,,,N,1805.41,0,0,0,31.1,1805.41
01,005,0108,Alabama,Barbour,01005,BLUEBERRIES,RABBITEYE BLUEBERRIES,Fresh,I,25,0,0,0,0,25
01,005,0108,Alabama,Barbour,01005,BLUEBERRIES,RABBITEYE BLUEBERRIES,Fresh,N,1.9,0,0,0,0,1.9
01,005,0116,Alabama,Barbour,01005,CABBAGE,HYBRID CABBAGE,Fresh,N,0.01,0,0,0,0,0.01
01,005,0125,Alabama,Barbour,01005,FORAGE SOYBEAN/SORGHUM,,Grazing,N,56.2,0,0,0,0,56.2
01,005,0132,Alabama,Barbour,01005,CUCUMBERS,COMMON,Fresh,N,0.01,0,0,0,0,0.01
01,005,0146,Alabama,Barbour,01005,PECANS,IMPROVED PECANS,,N,225.75,0,0,0,0,225.75
01,005,0155,Alabama,Barbour,01005,SQUASH,SUMMER SQUASH,Fresh,N,15.01,0,0,0,0,15.01
01,005,0156,Alabama,Barbour,01005,POTATOES SWEET,GEORGIA RED,Fresh,N,0.01,0,0,0,0,0.01
01,005,0286,Alabama,Barbour,01005,OKRA,,Fresh,N,0.02,0,0,0,0,0.02
01,005,0296,Alabama,Barbour,01005,MIXED FORAGE,2+ INTERSEEDED GRASS MIX,Grazing,N,612.81,0,0,0,0,612.81
01,005,0296,Alabama,Barbour,01005,MIXED FORAGE,GRASS/SML GRN INTERSEEDED,Grazing,N,345.92,0,0,0,0,345.92
01,005,0296,Alabama,Barbour,01005,MIXED FORAGE,LEGUME/GRASS MIXTURE,Grazing,N,16.6,0,0,0,0,16.6
01,005,0296,Alabama,Barbour,01005,MIXED FORAGE,LEGUME/SMALL GRAIN,Grazing,N,45,0,0,0,0,45
