State Code,County Code,Crop Code,State,County,State County Code,Crop,Crop Type,Intended Use,Irrigation Practice,Planted Acres,Volunteer Acres,Failed Acres,Prevented Acres,Not Planted Acres,Planted and Failed Acres
1,1,99,Alabama,Autauga,1001,CRP,CP4D PERM WL HABITAT NONEASE,Blank,N,10.13,0,0,0,0,10.13
1,1,101,Alabama,Autauga,1001,FALLOW,,Blank,N,0,51.97,0,0,0,0
1,1,102,Alabama,Autauga,1001,GRASS,COMMON BERMUDA,Forage,N,527.94,0,0,0,0,527.94
1,1,102,Alabama,Autauga,1001,GRASS,COMMON BERMUDA,Grazing,N,471.05,0,0,0,0,471.05
1,1,102,Alabama,Autauga,1001,GRASS,COASTAL BERMUDA,Forage,I,86.68,0,0,0,0,86.68
1,1,102,Alabama,Autauga,1001,GRASS,COASTAL BERMUDA,Forage,N,2598.01,0,0,0,0,2598.01
1,1,102,Alabama,Autauga,1001,GRASS,COASTAL BERMUDA,Grazing,N,2617.63,0,0,0,0,2617.63
1,1,102,Alabama,Autauga,1001,GRASS,COASTAL BERMUDA,Left Standing,N,173.07,0,0,0,0,173.07
1,1,102,Alabama,Autauga,1001,GRASS,BAHIA,Forage,N,2342.29,0,0,0,0,2342.29
1,1,102,Alabama,Autauga,1001,GRASS,BAHIA,Grazing,N,8173.74,0,0,0,0,8173.74
1,1,102,Alabama,Autauga,1001,GRASS,FESCUE  TALL,Grazing,N,189.34,0,0,0,0,189.34
1,1,102,Alabama,Autauga,1001,GRASS,MISCANTHUS,Forage,N,4.01,0,0,0,0,4.01
1,1,102,Alabama,Autauga,1001,GRASS,NATIVE,Forage,N,305.08,345.26,0,0,0,305.08
1,1,102,Alabama,Autauga,1001,GRASS,NATIVE,Grazing,N,326.39,185.3,0,0,0,326.39
1,1,102,Alabama,Autauga,1001,GRASS,NATIVE,Left Standing,N,96,813.1,0,0,0,96
1,1,102,Alabama,Autauga,1001,GRASS,ANNUAL RYEGRASS,Grazing,N,165.63,0,0,0,0,165.63
1,1,102,Alabama,Autauga,1001,GRASS,PERENNIAL RYEGRASS,Grazing,N,14.54,0,0,0,0,14.54
1,1,105,Alabama,Autauga,1001,IDLE,,Blank,N,12.04,1921.4,0,0,109.68,12.04
1,1,116,Alabama,Autauga,1001,CABBAGE,HYBRID CABBAGE,Fresh,N,2.14,0,0,0,0,2.14
1,1,132,Alabama,Autauga,1001,CUCUMBERS,COMMON,Fresh,N,2.14,0,0,0,0,2.14
1,1,146,Alabama,Autauga,1001,PECANS,IMPROVED PECANS,Blank,N,82.68,0,0,0,0,82.68
1,1,146,Alabama,Autauga,1001,PECANS,NATIVE PECANS,Blank,N,68.82,0,0,0,0,68.82
1,1,155,Alabama,Autauga,1001,SQUASH,SUMMER SQUASH,Fresh,N,2,0,0,0,0,2
1,1,158,Alabama,Autauga,1001,TRITICALE,,Grain,N,10,0,0,0,0,10
1,1,158,Alabama,Autauga,1001,TRITICALE,,Seed,N,6.28,0,0,0,0,6.28
1,1,273,Alabama,Autauga,1001,LESPEDEZA,,Grazing,N,110.46,0,0,0,0,110.46
1,1,273,Alabama,Autauga,1001,LESPEDEZA,,Seed,N,224.44,0,0,0,0,224.44
1,1,286,Alabama,Autauga,1001,OKRA,,Fresh,N,1.42,0,0,0,0,1.42
1,1,296,Alabama,Autauga,1001,MIXED FORAGE,2+ INTERSEEDED GRASS MIX,Forage,N,402.74,0,0,0,0,402.74
1,1,296,Alabama,Autauga,1001,MIXED FORAGE,2+ INTERSEEDED GRASS MIX,Grazing,N,196.76,0,0,0,0,196.76
1,1,296,Alabama,Autauga,1001,MIXED FORAGE,2+ INTERSEEDED GRASS MIX,Seed,N,41.64,0,0,0,0,41.64
1,1,296,Alabama,Autauga,1001,MIXED FORAGE,2+ INTERSEEDED SMALL GR,Grazing,N,84.55,0,0,0,0,84.55
1,1,318,Alabama,Autauga,1001,EGGPLANT,EUROPEAN,Fresh,N,2.14,0,0,0,0,2.14
1,1,319,Alabama,Autauga,1001,COVER CROP,CEREALS AND OTHER GRASSES,Cover Only,I,123.36,0,0,0,0,123.36
1,1,319,Alabama,Autauga,1001,COVER CROP,CEREALS AND OTHER GRASSES,Cover Only,N,5537.95,0,0,0,0,5537.95
1,1,435,Alabama,Autauga,1001,VETCH,HAIRY VETCH,Seed,N,15,0,0,0,0,15
1,1,757,Alabama,Autauga,1001,WATERMELON,COMMON,Fresh,N,21.27,0,0,0,0,21.27
1,1,757,Alabama,Autauga,1001,WATERMELON,CRIMSON SWEET,Fresh,N,6,0,0,0,0,6
1,1,757,Alabama,Autauga,1001,WATERMELON,JUBILEE,Fresh,N,9.33,0,0,0,0,9.33
1,1,757,Alabama,Autauga,1001,WATERMELON,STRIPED,Fresh,N,5,0,0,0,0,5
1,1,759,Alabama,Autauga,1001,CANTALOUPES,,Fresh,N,0.5,0,0,0,0,0.5
1,1,777,Alabama,Autauga,1001,WILDLIFE FOOD PLOT,,Blank,N,1016.29,0,0,0,0,1016.29
1,1,4000,Alabama,Autauga,1001,GREENS,TURNIP,Fresh,N,2.5,0,0,0,0,2.5
1,1,7506,Alabama,Autauga,1001,TREES  TIMBER,,Blank,N,5284.45,149.55,0,0,0,5284.45
1,3,11,Alabama,Baldwin,1003,WHEAT,SOFT RED WINTER,Grain,N,2669.18,0,0,0,0,2669.18
1,3,16,Alabama,Baldwin,1003,OATS,WINTER,Grain,N,693.95,0,0,0,0,693.95
1,3,16,Alabama,Baldwin,1003,OATS,WINTER,Grazing,N,43.23,0,0,0,0,43.23
1,3,16,Alabama,Baldwin,1003,OATS,WINTER,Seed,N,531.92,0,0,0,0,531.92
1,3,21,Alabama,Baldwin,1003,COTTON  UPLAND,,Blank,I,114.2,0,0,0,0,114.2
1,3,21,Alabama,Baldwin,1003,COTTON  UPLAND,,Blank,N,9897.69,0,0,0,0,9897.69
1,3,23,Alabama,Baldwin,1003,ORANGES,MANDARINS,Fresh,I,5.17,0,0,0,0,5.17
1,3,34,Alabama,Baldwin,1003,PEACHES,CLING PEACHES,Fresh,I,5.85,0,0,0,0,5.85
1,3,34,Alabama,Baldwin,1003,PEACHES,SF CLING EARLIES,Fresh,N,4.35,0,0,0,0,4.35
1,3,41,Alabama,Baldwin,1003,CORN,SWEET  YELLOW/GOLDEN EARLY,Fresh,I,370.23,0,0,0,0,370.23
1,3,41,Alabama,Baldwin,1003,CORN,YELLOW,Grain,I,708.83,0,0,0,0,708.83
1,3,41,Alabama,Baldwin,1003,CORN,YELLOW,Grain,N,6807.98,0,0,0,0,6807.98
1,3,51,Alabama,Baldwin,1003,SORGHUM,GRAIN,Forage,N,107.44,0,0,0,0,107.44
1,3,51,Alabama,Baldwin,1003,SORGHUM,GRAIN,Grain,N,398.04,0,0,0,0,398.04
1,3,51,Alabama,Baldwin,1003,SORGHUM,GRAIN,Grazing,N,3,0,0,0,0,3
1,3,75,Alabama,Baldwin,1003,PEANUTS,RUNNER PEANUTS,Nut Peanuts,I,916.5,0,0,0,0,916.5
1,3,75,Alabama,Baldwin,1003,PEANUTS,RUNNER PEANUTS,Nut Peanuts,N,21190.08,0,0,0,0,21190.08
1,3,75,Alabama,Baldwin,1003,PEANUTS,VIRGINIA PEANUTS,Green Peanuts,N,43.78,0,0,0,0,43.78
1,3,80,Alabama,Baldwin,1003,MILLET,COMMON,Forage,N,97.57,0,0,0,0,97.57
1,3,80,Alabama,Baldwin,1003,MILLET,COMMON,Grain,I,86.36,0,0,0,0,86.36
1,3,80,Alabama,Baldwin,1003,MILLET,COMMON,Grain,N,344.29,0,0,0,0,344.29
1,3,80,Alabama,Baldwin,1003,MILLET,COMMON,Grazing,N,214.54,0,0,0,0,214.54
1,3,80,Alabama,Baldwin,1003,MILLET,COMMON,Seed,N,233.24,0,0,0,0,233.24
1,3,80,Alabama,Baldwin,1003,MILLET,JAPANESE,Seed,N,33,0,0,0,0,33
1,3,80,Alabama,Baldwin,1003,MILLET,PEARL,Grazing,N,16.79,0,0,0,0,16.79
1,3,81,Alabama,Baldwin,1003,SOYBEANS,COMMON,Grain,I,356.37,0,0,0,0,356.37
1,3,81,Alabama,Baldwin,1003,SOYBEANS,COMMON,Grain,N,8091,0,0,1224.5,0,8091
1,3,84,Alabama,Baldwin,1003,POTATOES,REDS,Fresh,I,75,0,0,0,0,75
1,3,84,Alabama,Baldwin,1003,POTATOES,REDS,Fresh,N,12,0,0,0,0,12
1,3,99,Alabama,Baldwin,1003,CRP,CP1 EST PERM INTRO GRASS AND LEGUME,Blank,N,38.1,0,0,0,0,38.1
1,3,99,Alabama,Baldwin,1003,CRP,CP3 TREE PLANTING,Blank,N,1888.07,0,0,0,0,1888.07
1,3,99,Alabama,Baldwin,1003,CRP,CP12 WILDLIFE(WL) FOOD PLOT,Blank,I,1,0,0,0,0,1
1,3,99,Alabama,Baldwin,1003,CRP,CP12 WILDLIFE(WL) FOOD PLOT,Blank,N,36.11,0,0,0,0,36.11
1,3,99,Alabama,Baldwin,1003,CRP,CP22 RIPARIAN BUFFER,Blank,N,42.3,0,0,0,0,42.3
1,3,99,Alabama,Baldwin,1003,CRP,CP36 LONGLEAF PINE EST,Blank,I,10.1,0,0,0,0,10.1
1,3,99,Alabama,Baldwin,1003,CRP,CP36 LONGLEAF PINE EST,Blank,N,56.4,0,0,0,0,56.4
1,3,99,Alabama,Baldwin,1003,CRP,CP3A HARDWOOD TREE PLANTING,Blank,N,398.23,0,0,0,20.39,398.23
1,3,101,Alabama,Baldwin,1003,FALLOW,,Blank,N,0,37.95,0,0,0,0
1,3,102,Alabama,Baldwin,1003,GRASS,ARGENTINE BAHIA,Forage,N,37.48,0,0,0,0,37.48
1,3,102,Alabama,Baldwin,1003,GRASS,ARGENTINE BAHIA,Grazing,N,27.41,0,0,0,0,27.41
1,3,102,Alabama,Baldwin,1003,GRASS,COMMON BERMUDA,Forage,N,79.34,0,0,0,0,79.34
1,3,102,Alabama,Baldwin,1003,GRASS,COMMON BERMUDA,Grazing,N,315.54,40,0,0,0,315.54
1,3,102,Alabama,Baldwin,1003,GRASS,COMMON BERMUDA,Sod,I,355.06,0,0,0,0,355.06
1,3,102,Alabama,Baldwin,1003,GRASS,COMMON BERMUDA,Sod,N,9.9,0,0,0,0,9.9
1,3,102,Alabama,Baldwin,1003,GRASS,COASTAL BERMUDA,Forage,N,375.95,0,0,0,0,375.95
1,3,102,Alabama,Baldwin,1003,GRASS,COASTAL BERMUDA,Sod,I,18.68,0,0,0,0,18.68
1,3,102,Alabama,Baldwin,1003,GRASS,HYBRID BERMUDA,Forage,N,93.68,0,0,0,0,93.68
1,3,102,Alabama,Baldwin,1003,GRASS,HYBRID BERMUDA,Sod,I,34.87,0,0,0,0,34.87
1,3,102,Alabama,Baldwin,1003,GRASS,BAHIA,Forage,N,1112.35,0,0,0,0,1112.35
1,3,102,Alabama,Baldwin,1003,GRASS,BAHIA,Grazing,N,11744.87,95.36,0,0,0,11744.87
1,3,102,Alabama,Baldwin,1003,GRASS,BAHIA,Left Standing,N,1112.81,18.92,0,0,0,1112.81
1,3,102,Alabama,Baldwin,1003,GRASS,BAHIA,Seed,N,46.84,0,0,0,0,46.84
1,3,102,Alabama,Baldwin,1003,GRASS,CENTIPEDE,Seed,I,42.81,0,0,0,0,42.81
1,3,102,Alabama,Baldwin,1003,GRASS,CENTIPEDE,Seed,N,128.76,0,0,0,0,128.76
1,3,102,Alabama,Baldwin,1003,GRASS,CENTIPEDE,Sod,I,6880.81,0,0,0,0,6880.81
1,3,102,Alabama,Baldwin,1003,GRASS,CENTIPEDE,Sod,N,395.6,0,0,0,0,395.6
1,3,102,Alabama,Baldwin,1003,GRASS,CRABGRASS,Forage,N,0,39.85,0,0,0,0
1,3,102,Alabama,Baldwin,1003,GRASS,CRABGRASS,Grazing,N,0,201.68,0,0,0,0
1,3,102,Alabama,Baldwin,1003,GRASS,NATIVE,Forage,N,80.27,0,0,0,0,80.27
1,3,102,Alabama,Baldwin,1003,GRASS,NATIVE,Grazing,N,0,38.29,0,0,0,0
1,3,102,Alabama,Baldwin,1003,GRASS,NATIVE,Left Standing,N,0,1.45,0,0,0,0
1,3,102,Alabama,Baldwin,1003,GRASS,ANNUAL RYEGRASS,Forage,N,46.93,20.9,0,0,0,46.93
1,3,102,Alabama,Baldwin,1003,GRASS,ANNUAL RYEGRASS,Grazing,N,39.78,65.01,0,0,0,39.78
1,3,102,Alabama,Baldwin,1003,GRASS,SAINT AUGUSTINE,Sod,I,567.82,0,0,0,0,567.82
1,3,102,Alabama,Baldwin,1003,GRASS,SUDAN,Grazing,N,51.38,0,0,0,0,51.38
1,3,102,Alabama,Baldwin,1003,GRASS,ZOYSIA,Sod,I,692.61,0,0,0,0,692.61
1,3,102,Alabama,Baldwin,1003,GRASS,ZOYSIA,Sod,N,43.12,0,0,0,0,43.12
1,3,105,Alabama,Baldwin,1003,IDLE,,Blank,N,0,0,0,0,9736.4,0
1,3,108,Alabama,Baldwin,1003,BLUEBERRIES,HIGHBUSH,Fresh,N,6,0,0,0,0,6
1,3,146,Alabama,Baldwin,1003,PECANS,IMPROVED PECANS,Blank,I,44.3,0,0,0,0,44.3
1,3,146,Alabama,Baldwin,1003,PECANS,IMPROVED PECANS,Blank,N,1110.75,0,0,0,0,1110.75
1,3,156,Alabama,Baldwin,1003,POTATOES SWEET,BEAUREGARD,Fresh,N,55,0,0,0,0,55
1,3,156,Alabama,Baldwin,1003,POTATOES SWEET,COVINGTON,Fresh,N,886.74,0,0,0,0,886.74
1,3,158,Alabama,Baldwin,1003,TRITICALE,,Seed,N,118.39,0,0,0,0,118.39
1,3,319,Alabama,Baldwin,1003,COVER CROP,CEREALS AND OTHER GRASSES,Cover Only,I,691.49,0,0,0,0,691.49
1,3,319,Alabama,Baldwin,1003,COVER CROP,CEREALS AND OTHER GRASSES,Cover Only,N,23302.24,0,0,0,0,23302.24
1,3,772,Alabama,Baldwin,1003,GARDEN  HOME,,Blank,N,84.52,0,0,0,0,84.52
1,3,777,Alabama,Baldwin,1003,WILDLIFE FOOD PLOT,,Blank,N,58.82,0,0,0,0,58.82
1,3,790,Alabama,Baldwin,1003,SKIP ROWS,,Blank,N,0,0,0,0,519.96,0
1,3,1010,Alabama,Baldwin,1003,NURSERY,CONTAINER,Blank,I,63.68,0,0,0,0,63.68
1,3,1010,Alabama,Baldwin,1003,NURSERY,FIELD,Blank,I,61.46,0,0,0,0,61.46
1,3,1010,Alabama,Baldwin,1003,NURSERY,FIELD,Blank,N,19.69,0,0,0,0,19.69
1,3,1190,Alabama,Baldwin,1003,HONEY,,Fresh,O,0,0,0,0,22,0
1,3,1190,Alabama,Baldwin,1003,HONEY,,Table,O,0,0,0,0,56,0
1,3,2006,Alabama,Baldwin,1003,WETLAND RESERVE PROGRAM,,Blank,N,68.4,0,0,0,0,68.4
1,3,3001,Alabama,Baldwin,1003,MOLLUSK,OYSTERS,Fresh,N,0,0,0,0,3.71,0
1,3,7321,Alabama,Baldwin,1003,CHRISTMAS TREES,ARIZONA CYPRESS,Fresh,N,1,0,0,0,0,1
1,3,7321,Alabama,Baldwin,1003,CHRISTMAS TREES,CAROLINA SAPHIRE,Fresh,N,2.6,0,0,0,0,2.6
1,3,7321,Alabama,Baldwin,1003,CHRISTMAS TREES,LEYLAND,Fresh,I,2.17,0,0,0,0,2.17
1,3,7321,Alabama,Baldwin,1003,CHRISTMAS TREES,LEYLAND,Fresh,N,8.2,0,0,0,0,8.2
1,3,7321,Alabama,Baldwin,1003,CHRISTMAS TREES,RED CEDAR,Fresh,N,0.74,0,0,0,0,0.74
1,3,7321,Alabama,Baldwin,1003,CHRISTMAS TREES,VA PINE,Fresh,N,13.47,0,0,0,0,13.47
1,3,7506,Alabama,Baldwin,1003,TREES  TIMBER,,Blank,N,1492.6,0,0,0,0,1492.6
1,3,7510,Alabama,Baldwin,1003,SUNN HEMP,,Grazing,N,11.68,0,0,0,0,11.68
1,3,9033,Alabama,Baldwin,1003,PERENNIAL PEANUTS,,Forage,N,201.28,0,0,0,0,201.28
1,3,9033,Alabama,Baldwin,1003,PERENNIAL PEANUTS,,Grazing,N,56.34,0,0,0,0,56.34
1,5,11,Alabama,Barbour,1005,WHEAT,SOFT RED WINTER,Grain,I,168.1,0,0,0,0,168.1
1,5,11,Alabama,Barbour,1005,WHEAT,SOFT RED WINTER,Grain,N,21.5,0,0,0,0,21.5
1,5,11,Alabama,Barbour,1005,WHEAT,SOFT RED WINTER,Grazing,N,1157.5,0,0,0,0,1157.5
1,5,16,Alabama,Barbour,1005,OATS,WINTER,Grain,N,137.3,0,0,0,0,137.3
1,5,16,Alabama,Barbour,1005,OATS,WINTER,Grazing,I,136.3,0,0,0,0,136.3
1,5,16,Alabama,Barbour,1005,OATS,WINTER,Grazing,N,929.47,0,0,0,0,929.47
1,5,16,Alabama,Barbour,1005,OATS,WINTER,Left Standing,N,59.8,0,0,0,0,59.8
1,5,16,Alabama,Barbour,1005,OATS,WINTER,Seed,N,171.95,0,0,0,0,171.95
1,5,21,Alabama,Barbour,1005,COTTON  UPLAND,,Blank,I,1218.62,0,0,0,0,1218.62
1,5,21,Alabama,Barbour,1005,COTTON  UPLAND,,Blank,N,4537.09,0,0,0,0,4537.09
1,5,41,Alabama,Barbour,1005,CORN,SWEET  WHITE,Fresh,N,1,0,0,0,0,1
1,5,41,Alabama,Barbour,1005,CORN,TROPICAL,Fresh,N,35.7,0,0,0,0,35.7
1,5,41,Alabama,Barbour,1005,CORN,YELLOW,Grain,I,1718.16,0,0,0,0,1718.16
1,5,41,Alabama,Barbour,1005,CORN,YELLOW,Grain,N,898.4,0,0,0,0,898.4
1,5,41,Alabama,Barbour,1005,CORN,YELLOW,Silage,I,57,0,0,0,0,57
1,5,51,Alabama,Barbour,1005,SORGHUM,GRAIN,Grain,N,132.58,0,0,0,0,132.58
1,5,67,Alabama,Barbour,1005,PEAS,CREAM,Fresh,N,2,0,0,0,0,2
1,5,67,Alabama,Barbour,1005,PEAS,PURPLE HULL,Fresh,N,4.2,0,0,0,0,4.2
1,5,75,Alabama,Barbour,1005,PEANUTS,RUNNER PEANUTS,Nut Peanuts,I,1866.63,0,0,0,0,1866.63
1,5,75,Alabama,Barbour,1005,PEANUTS,RUNNER PEANUTS,Nut Peanuts,N,2853.15,0,0,0,0,2853.15
1,5,78,Alabama,Barbour,1005,SUNFLOWERS,CONOIL,Processed,N,4,0,0,0,0,4
1,5,80,Alabama,Barbour,1005,MILLET,COMMON,Forage,N,4,0,0,0,0,4
1,5,80,Alabama,Barbour,1005,MILLET,COMMON,Grazing,I,57,0,0,0,0,57
1,5,80,Alabama,Barbour,1005,MILLET,COMMON,Grazing,N,51,0,0,0,0,51
1,5,80,Alabama,Barbour,1005,MILLET,COMMON,Left Standing,N,6,0,0,0,0,6
1,5,80,Alabama,Barbour,1005,MILLET,PEARL,Grazing,N,70.61,0,0,0,0,70.61
1,5,81,Alabama,Barbour,1005,SOYBEANS,COMMON,Grain,N,80,0,0,0,0,80
1,5,94,Alabama,Barbour,1005,RYE,,Grazing,N,44.11,0,0,0,0,44.11
1,5,99,Alabama,Barbour,1005,CRP,CP1 EST PERM INTRO GRASS AND LEGUME,Blank,N,100.28,0,0,0,0,100.28
1,5,99,Alabama,Barbour,1005,CRP,CP3 TREE PLANTING,Blank,N,8941.75,0,0,0,0,8941.75
1,5,99,Alabama,Barbour,1005,CRP,CP10 VEG COVER  GRASS ALREADY EST,Blank,N,26.4,0,0,0,0,26.4
1,5,99,Alabama,Barbour,1005,CRP,CP11 VEG COVER  TREES ALREADY EST,Blank,N,54.4,0,0,0,0,54.4
1,5,99,Alabama,Barbour,1005,CRP,CP36 LONGLEAF PINE EST,Blank,N,633.58,0,0,0,0,633.58
1,5,99,Alabama,Barbour,1005,CRP,CP3A HARDWOOD TREE PLANTING,Blank,N,75.9,0,0,0,0,75.9
1,5,101,Alabama,Barbour,1005,FALLOW,,Blank,N,4933.585,0,0,0,101.37,4933.585
1,5,102,Alabama,Barbour,1005,GRASS,BAHALIA,Grazing,N,16.4,0,0,0,0,16.4
1,5,102,Alabama,Barbour,1005,GRASS,COASTAL BERMUDA,Forage,I,80.7,0,0,0,0,80.7
1,5,102,Alabama,Barbour,1005,GRASS,COASTAL BERMUDA,Forage,N,4085.85,0,0,0,0,4085.85
1,5,102,Alabama,Barbour,1005,GRASS,COASTAL BERMUDA,Grazing,I,15.19,0,0,0,0,15.19
1,5,102,Alabama,Barbour,1005,GRASS,COASTAL BERMUDA,Grazing,N,792.14,0,0,0,0,792.14
1,5,102,Alabama,Barbour,1005,GRASS,COASTAL BERMUDA,Left Standing,N,5.56,0,0,0,0,5.56
1,5,102,Alabama,Barbour,1005,GRASS,HYBRID BERMUDA,Forage,N,57.74,0,0,0,0,57.74
1,5,102,Alabama,Barbour,1005,GRASS,HYBRID BERMUDA,Grazing,N,146.18,0,0,0,0,146.18
1,5,102,Alabama,Barbour,1005,GRASS,BAHIA,Forage,N,4417.02,0,0,0,0,4417.02
1,5,102,Alabama,Barbour,1005,GRASS,BAHIA,Grazing,N,24646.985,0,0,0,0,24646.985
1,5,102,Alabama,Barbour,1005,GRASS,BAHIA,Left Standing,N,432.86,0,0,0,0,432.86
1,5,102,Alabama,Barbour,1005,GRASS,NATIVE,Grazing,N,46.28,14.8,0,0,0,46.28
1,5,102,Alabama,Barbour,1005,GRASS,NATIVE,Left Standing,N,4.2,0,0,0,0,4.2
1,5,102,Alabama,Barbour,1005,GRASS,ANNUAL RYEGRASS,Grazing,N,19.44,0,0,0,0,19.44
1,5,105,Alabama,Barbour,1005,IDLE,,Blank,N,1887.47,0,0,0,27.7,1887.47
1,5,108,Alabama,Barbour,1005,BLUEBERRIES,RABBITEYE BLUEBERRIES,Fresh,N,26.1,0,0,0,0,26.1
1,5,110,Alabama,Barbour,1005,BROCCOLI,,Fresh,N,0.33,0,0,0,0,0.33
1,5,124,Alabama,Barbour,1005,CAULIFLOWER,,Fresh,N,0.33,0,0,0,0,0.33
1,5,146,Alabama,Barbour,1005,PECANS,IMPROVED PECANS,Blank,I,49.7,0,0,0,0,49.7
1,5,146,Alabama,Barbour,1005,PECANS,IMPROVED PECANS,Blank,N,160.37,0,0,0,0,160.37
1,5,147,Alabama,Barbour,1005,PUMPKINS,JACK-O-LANTERN,Fresh,N,1,0,0,0,0,1
1,5,155,Alabama,Barbour,1005,SQUASH,SUMMER SQUASH,Fresh,N,0.3,0,0,0,0,0.3
1,5,156,Alabama,Barbour,1005,POTATOES SWEET,BEAUREGARD,Fresh,N,0.1,0,0,0,0,0.1
1,5,296,Alabama,Barbour,1005,MIXED FORAGE,2+ INTERSEEDED COARSE GRAINS,Forage,N,12,0,0,0,0,12
1,5,296,Alabama,Barbour,1005,MIXED FORAGE,2+ INTERSEEDED COARSE GRAINS,Grazing,N,4.5,0,0,0,0,4.5
1,5,296,Alabama,Barbour,1005,MIXED FORAGE,2+ INTERSEEDED GRASS MIX,Grazing,I,124.81,0,0,0,0,124.81
1,5,296,Alabama,Barbour,1005,MIXED FORAGE,2+ INTERSEEDED GRASS MIX,Grazing,N,702.79,0,0,0,0,702.79
1,5,296,Alabama,Barbour,1005,MIXED FORAGE,LEGUME/GRASS MIXTURE,Grazing,N,55.8,0,0,0,0,55.8
1,5,296,Alabama,Barbour,1005,MIXED FORAGE,GRASS/SML GRN INTERSEEDED,Grazing,N,912.98,0,0,0,0,912.98
1,5,319,Alabama,Barbour,1005,COVER CROP,CEREALS AND OTHER GRASSES,Cover Only,I,307.9,0,0,0,0,307.9
1,5,319,Alabama,Barbour,1005,COVER CROP,CEREALS AND OTHER GRASSES,Cover Only,N,4988.27,0,0,0,0,4988.27
1,5,435,Alabama,Barbour,1005,VETCH,COMMON VETCH,Seed,N,3.1,0,0,0,0,3.1
1,5,645,Alabama,Barbour,1005,CHUFAS,,Seed,N,8,0,0,0,0,8
1,5,757,Alabama,Barbour,1005,WATERMELON,COMMON,Fresh,N,2,0,0,0,0,2
1,5,772,Alabama,Barbour,1005,GARDEN  HOME,,Blank,N,4.9,0,0,0,0,4.9
