State Code,County Code,Crop Code,State,County,State County Code,Crop,Crop Type,Intended Use,Irrigation Practice,Planted Acres,Volunteer Acres,Failed Acres,Prevented Acres,Not Planted Acres,Planted and Failed Acres
01,003,0102,ALABAMA,BALDWIN,01003,GRASS,NATIVE,Left Standing,N,5.61,0,0,0,0,5.61
01,003,0102,ALABAMA,BALDWIN,01003,GRASS,ANNUAL RYEGRASS,Forage,N,162.12,0,0,0,0,162.12
01,003,0102,ALABAMA,BALDWIN,01003,GRASS,ANNUAL RYEGRASS,Grazing,N,352.48,37.9,0,0,0,352.48
01,003,0102,ALABAMA,BALDWIN,01003,GRASS,ANNUAL RYEGRASS,Left Standing,N,14.8,0,0,0,0,14.8
01,003,0102,ALABAMA,BALDWIN,01003,GRASS,SAINT AUGUSTINE,Sod,I,923.65,0,0,0,0,923.65
01,003,0102,ALABAMA,BALDWIN,01003,GRASS,SUDAN,Forage,N,53.04,0,0,0,0,53.04
01,003,0102,ALABAMA,BALDWIN,01003,GRASS,SUDAN,Grazing,N,76.37,0,0,0,0,76.37
01,003,0102,ALABAMA,BALDWIN,01003,GRASS,ZOYSIA,Sod,I,181.77,0,0,0,0,181.77
01,003,0102,ALABAMA,BALDWIN,01003,GRASS,ZOYSIA,Sod,N,16.5,0,0,0,0,16.5
01,003,0108,ALABAMA,BALDWIN,01003,BLUEBERRIES,HIGHBUSH,Fresh,I,2.1,0,0,0,0,2.1
01,003,0108,ALABAMA,BALDWIN,01003,BLUEBERRIES,HIGHBUSH,Fresh,N,5,0,0,0,0,5
01,003,0108,ALABAMA,BALDWIN,01003,BLUEBERRIES,RABBITEYE BLUEBERRIES,Fresh,I,20.62,0,0,0,0,20.62
01,003,0132,ALABAMA,BALDWIN,01003,CUCUMBERS,COMMON,Fresh,I,0.25,0,0,0,0,0.25
01,003,0146,ALABAMA,BALDWIN,01003,PECANS,IMPROVED PECANS,  ,I,101.12,0,0,0,0,101.12
01,003,0146,ALABAMA,BALDWIN,01003,PECANS,IMPROVED PECANS,  ,N,2244.23,0,0,0,0,2244.23
01,003,0146,ALABAMA,BALDWIN,01003,PECANS,NATIVE PECANS,  ,N,86.82,0,0,0,0,86.82
01,003,0154,ALABAMA,BALDWIN,01003,STRAWBERRIES,,Fresh,I,19.46,0,0,0,0,19.46
01,003,0155,ALABAMA,BALDWIN,01003,SQUASH,CROOKNECK,Fresh,I,0.25,0,0,0,0,0.25
01,003,0156,ALABAMA,BALDWIN,01003,POTATOES SWEET,COVINGTON,Fresh,N,1169.59,0,0,0,0,1169.59
01,003,0156,ALABAMA,BALDWIN,01003,POTATOES SWEET,EVANGELINE,Fresh,N,40,0,0,0,0,40
01,003,0286,ALABAMA,BALDWIN,01003,OKRA,,Fresh,I,1,0,0,0,0,1
01,003,0757,ALABAMA,BALDWIN,01003,WATERMELON,JUBILEE,Fresh,I,3.5,0,0,0,0,3.5
01,003,0757,ALABAMA,BALDWIN,01003,WATERMELON,JUBILEE,Fresh,N,8.5,0,0,0,0,8.5
01,003,0759,ALABAMA,BALDWIN,01003,CANTALOUPES,,Fresh,I,2.5,0,0,0,0,2.5
01,003,0772,ALABAMA,BALDWIN,01003,HOME GARDEN,,  ,N,3,0,0,0,0,3
01,003,0773,ALABAMA,BALDWIN,01003,COMMERCIAL GARDEN ,,  ,I,25.68,0,0,0,0,25.68
01,003,0777,ALABAMA,BALDWIN,01003,WILDLIFE FOOD PLOT,,  ,N,107.48,0,0,0,0,107.48
01,003,1010,ALABAMA,BALDWIN,01003,NURSERY,CONTAINER,  ,N,9.88,0,0,0,0,9.88
01,003,1010,ALABAMA,BALDWIN,01003,NURSERY,FIELD,  ,I,64.41,0,0,0,0,64.41
01,003,1010,ALABAMA,BALDWIN,01003,NURSERY,FIELD,  ,N,43,0,0,0,0,43
01,003,2006,ALABAMA,BALDWIN,01003,WETLAND RESERVE PROGRAM,,  ,N,68.4,0,0,0,0,68.4
01,003,7321,ALABAMA,BALDWIN,01003,CHRISTMAS TREES,ARIZONA CYPRESS,Fresh,I,0.3,0,0,0,0,0.3
01,003,7321,ALABAMA,BALDWIN,01003,CHRISTMAS TREES,ARIZONA CYPRESS,Fresh,N,1.4,0,0,0,0,1.4
01,003,7321,ALABAMA,BALDWIN,01003,CHRISTMAS TREES,CAROLINA SAPHIRE,Fresh,N,0.7,0,0,0,0,0.7
01,003,7321,ALABAMA,BALDWIN,01003,CHRISTMAS TREES,LEYLAND,Fresh,I,2.8,0,0,0,0,2.8
01,003,7321,ALABAMA,BALDWIN,01003,CHRISTMAS TREES,LEYLAND,Fresh,N,6.8,0,0,0,0,6.8
01,003,7321,ALABAMA,BALDWIN,01003,CHRISTMAS TREES,VA PINE,Fresh,N,10.7,0,0,0,0,10.7
01,003,7506,ALABAMA,BALDWIN,01003,TREES- Timber,,  ,N,1260.84,0,0,0,0,1260.84
01,003,7510,ALABAMA,BALDWIN,01003,SUNN HEMP,,Left Standing,N,49.47,0,0,0,0,49.47
01,003,9033,ALABAMA,BALDWIN,01003,PERENNIAL PEANUTS,,Forage,N,55.58,0,0,0,0,55.58
01,005,0011,ALABAMA,BARBOUR,01005,WHEAT,SOFT RED WINTER,Grain,I,365.1,0,0,0,0,365.1
01,005,0011,ALABAMA,BARBOUR,01005,WHEAT,SOFT RED WINTER,Grain,N,423.6,0,0,0,0,423.6
01,005,0011,ALABAMA,BARBOUR,01005,WHEAT,SOFT RED WINTER,Grazing,N,389.2,0,0,0,0,389.2
01,005,0011,ALABAMA,BARBOUR,01005,WHEAT,SOFT WHITE WINTER,Seed,N,29,0,0,0,0,29
01,005,0016,ALABAMA,BARBOUR,01005,OATS,WINTER,Forage,N,7.6,0,0,0,0,7.6
01,005,0016,ALABAMA,BARBOUR,01005,OATS,WINTER,Grain,N,42,0,0,0,0,42
01,005,0016,ALABAMA,BARBOUR,01005,OATS,WINTER,Grazing,N,262.9,0,0,0,0,262.9
01,005,0016,ALABAMA,BARBOUR,01005,OATS,WINTER,Seed,N,56,0,0,0,0,56
01,005,0021,ALABAMA,BARBOUR,01005,COTTON- Upland,,  ,I,972.66,0,0,0,0,972.66
01,005,0021,ALABAMA,BARBOUR,01005,COTTON- Upland,,  ,N,5262.7,0,0,0,0,5262.7
01,005,0027,ALABAMA,BARBOUR,01005,ALFALFA,,Grazing,N,12.9,0,0,0,0,12.9
01,005,0041,ALABAMA,BARBOUR,01005,CORN,YELLOW,Grain,I,1651.8,0,0,0,0,1651.8
01,005,0041,ALABAMA,BARBOUR,01005,CORN,YELLOW,Grain,N,1408.84,0,0,0,0,1408.84
01,005,0051,ALABAMA,BARBOUR,01005,SORGHUM,GRAIN,Grain,I,34.4,0,0,0,0,34.4
01,005,0051,ALABAMA,BARBOUR,01005,SORGHUM,GRAIN,Grain,N,392.26,0,0,0,0,392.26
01,005,0053,ALABAMA,BARBOUR,01005,GRAPES,MUSCADINE,Fresh,N,1,0,0,0,0,1
01,005,0067,ALABAMA,BARBOUR,01005,PEAS,PURPLE HULL,Fresh,I,4,0,0,0,0,4
01,005,0075,ALABAMA,BARBOUR,01005,PEANUTS,RUNNER PEANUTS,Nut Peanuts,I,281.3,0,0,0,0,281.3
01,005,0075,ALABAMA,BARBOUR,01005,PEANUTS,RUNNER PEANUTS,Nut Peanuts,N,2195.1,0,0,0,0,2195.1
01,005,0080,ALABAMA,BARBOUR,01005,MILLET,COMMON,Grazing,I,58.5,0,0,0,0,58.5
01,005,0080,ALABAMA,BARBOUR,01005,MILLET,COMMON,Seed,N,9,0,0,0,0,9
01,005,0081,ALABAMA,BARBOUR,01005,SOYBEANS,COMMON,Grain,I,549,0,0,0,0,549
01,005,0081,ALABAMA,BARBOUR,01005,SOYBEANS,COMMON,Grain,N,1191.2,0,0,48,0,1191.2
01,005,0094,ALABAMA,BARBOUR,01005,RYE,,Grazing,N,398.65,0,0,0,0,398.65
01,005,0099,ALABAMA,BARBOUR,01005,CRP,CP1 EST PERM INTRO GRASS AND LEGUME,  ,N,72,0,0,0,0,72
01,005,0099,ALABAMA,BARBOUR,01005,CRP,CP3 TREE PLANTING,  ,N,11232.4,0,0,0,0,11232.4
01,005,0099,ALABAMA,BARBOUR,01005,CRP,"CP10 VEG COVER, GRASS ALREADY EST",  ,N,158.3,0,0,0,0,158.3
01,005,0099,ALABAMA,BARBOUR,01005,CRP,"CP11 VEG COVER, TREES ALREADY EST",  ,N,3839.6,0,0,0,0,3839.6
01,005,0099,ALABAMA,BARBOUR,01005,CRP,CP36 LONGLEAF PINE EST,  ,N,426.3,0,0,0,0,426.3
01,005,0099,ALABAMA,BARBOUR,01005,CRP,CP3A HARDWOOD TREE PLANTING,  ,N,830.2,0,0,0,0,830.2
01,005,0101,ALABAMA,BARBOUR,01005,FALLOW,,  ,N,8487.64,39.1,0,0,0,8487.64
01,005,0102,ALABAMA,BARBOUR,01005,GRASS,COASTAL BERMUDA,Forage,I,76,0,0,0,0,76
01,005,0102,ALABAMA,BARBOUR,01005,GRASS,COASTAL BERMUDA,Forage,N,4292.17,0,0,0,0,4292.17
01,005,0102,ALABAMA,BARBOUR,01005,GRASS,COASTAL BERMUDA,Grazing,N,147,0,0,0,0,147
01,005,0102,ALABAMA,BARBOUR,01005,GRASS,BAHIA,Forage,I,59.1,0,0,0,0,59.1
01,005,0102,ALABAMA,BARBOUR,01005,GRASS,BAHIA,Forage,N,5094.76,0,0,0,0,5094.76
